customer_id,total_transaction_count,total_transaction_amount,avg_transaction_amount,min_transaction_amount,max_transaction_amount,active_months,last_transaction_date,transaction_frequency_per_month,recency_days,txn_type_prop_bill payment,txn_type_prop_investment,txn_type_prop_loan payment,txn_type_prop_purchase,avg_satisfaction_score,avg_likelihood_to_recommend,feedback_count
338,6,25222.0,4203.666666666667,3124.0,4908.0,4,2023-07-28 04:00:00,1.5,0,0.8333333333333334,0.16666666666666666,0.0,0.0,5.6,3.8,5
339,6,12374.0,2062.3333333333335,425.0,3618.0,5,2023-06-02 10:00:00,1.2,55,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,7.0,7.111111111111111,9
340,5,13414.0,2682.8,1476.0,4498.0,5,2023-06-21 14:00:00,1.0,36,0.6,0.2,0.0,0.2,7.0,6.6,5
341,4,11859.0,2964.75,409.0,4976.0,4,2023-07-09 18:00:00,1.0,18,0.25,0.0,0.5,0.25,7.666666666666667,7.333333333333333,9
342,8,24069.0,3008.625,780.0,4975.0,5,2023-07-13 21:00:00,1.6,14,0.125,0.25,0.5,0.125,7.5,2.8333333333333335,6
343,5,10179.0,2035.8,1051.0,3362.0,3,2023-07-28 00:00:00,1.6666666666666667,0,0.8,0.2,0.0,0.0,5.0,5.7,10
344,3,3757.0,1252.3333333333333,139.0,2963.0,3,2023-04-24 04:00:00,1.0,95,0.6666666666666666,0.3333333333333333,0.0,0.0,7.625,3.625,8
345,6,14161.0,2360.1666666666665,369.0,4224.0,3,2023-07-20 00:00:00,2.0,8,0.5,0.3333333333333333,0.0,0.16666666666666666,3.75,4.0,4
346,6,15121.0,2520.1666666666665,1210.0,4792.0,4,2023-07-01 06:00:00,1.5,27,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,6.0,3.6666666666666665,3
347,4,12411.0,3102.75,359.0,4293.0,3,2023-07-25 13:00:00,1.3333333333333333,2,0.25,0.5,0.0,0.25,5.25,7.5,4
348,6,14463.0,2410.5,442.0,3922.0,4,2023-04-15 06:00:00,1.5,104,0.3333333333333333,0.16666666666666666,0.5,0.0,4.75,7.8,4
349,5,11111.0,2222.2,425.0,4098.0,3,2023-07-20 01:00:00,1.6666666666666667,8,0.4,0.0,0.6,0.0,2.3333333333333335,6.0,3
350,5,19741.0,3948.2,2426.0,4841.0,4,2023-06-14 16:00:00,1.25,43,0.0,0.6,0.0,0.4,7.0,6.0,4
351,11,29433.0,2675.7272727272725,47.0,4846.0,5,2023-06-28 03:00:00,2.2,30,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,6.1,6.8,10
352,4,13363.0,3340.75,1404.0,4100.0,3,2023-06-27 11:00:00,1.3333333333333333,30,0.75,0.0,0.25,0.0,6.0,4.0,2
353,3,6249.0,2083.0,697.0,4597.0,2,2023-07-28 07:00:00,1.5,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.5,6.75,4
354,4,10395.0,2598.75,1228.0,3462.0,2,2023-02-23 21:00:00,2.0,154,0.25,0.5,0.0,0.25,8.0,9.333333333333334,3
355,1,4273.0,4273.0,4273.0,4273.0,1,2023-02-09 10:00:00,1.0,168,1.0,0.0,0.0,0.0,5.0,4.4,5
356,5,15496.0,3099.2,831.0,4743.0,4,2023-06-25 15:00:00,1.25,32,0.2,0.8,0.0,0.0,4.857142857142857,3.857142857142857,7
357,7,22992.0,3284.5714285714284,124.0,4925.0,4,2023-07-26 16:00:00,1.75,1,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,5.571428571428571,5.142857142857143,7
358,2,1898.0,949.0,112.0,1786.0,2,2023-06-05 04:00:00,1.0,53,0.0,1.0,0.0,0.0,5.0,6.142857142857143,7
359,3,4150.0,1383.3333333333333,1230.0,1577.0,2,2023-03-20 14:00:00,1.5,129,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,5.4,5
360,7,24567.0,3509.5714285714284,1257.0,4846.0,5,2023-07-07 07:00:00,1.4,21,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,7.4,5.0,5
361,7,18701.0,2671.5714285714284,1050.0,4808.0,5,2023-06-26 10:00:00,1.4,31,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,6.75,3.5,4
362,3,1884.0,628.0,278.0,1235.0,2,2023-07-01 12:00:00,1.5,26,0.0,0.3333333333333333,0.6666666666666666,0.0,6.333333333333333,4.777777777777778,9
363,6,25828.0,4304.666666666667,3712.0,4782.0,4,2023-07-11 06:00:00,1.5,17,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,5.333333333333333,7.166666666666667,6
364,2,9068.0,4534.0,4278.0,4790.0,2,2023-06-12 21:00:00,1.0,45,0.0,0.5,0.5,0.0,4.428571428571429,5.857142857142857,7
365,5,15414.0,3082.8,1226.0,4569.0,3,2023-06-25 18:00:00,1.6666666666666667,32,0.2,0.2,0.4,0.2,4.25,5.5,4
366,4,11656.0,2914.0,243.0,4990.0,3,2023-06-25 21:00:00,1.3333333333333333,32,0.25,0.5,0.0,0.25,4.75,2.75,4
367,4,10937.0,2734.25,954.0,4805.0,4,2023-06-18 16:00:00,1.0,39,0.0,0.5,0.5,0.0,4.6,6.0,5
368,7,18390.0,2627.1428571428573,595.0,4405.0,5,2023-07-23 19:00:00,1.4,4,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,3.6666666666666665,3.6666666666666665,3
369,5,12450.0,2490.0,159.0,4365.0,3,2023-07-06 05:00:00,1.6666666666666667,22,0.2,0.4,0.2,0.2,3.6666666666666665,4.833333333333333,6
370,7,15413.0,2201.8571428571427,242.0,4852.0,4,2023-07-14 00:00:00,1.75,14,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,6.8,2.8,5
371,2,9199.0,4599.5,4386.0,4813.0,1,2023-04-09 22:00:00,2.0,109,0.0,0.5,0.0,0.5,2.0,2.0,1
372,8,26867.0,3358.375,1450.0,4715.0,6,2023-06-15 07:00:00,1.3333333333333333,43,0.375,0.125,0.375,0.125,4.8,7.8,5
373,5,17243.0,3448.6,2169.0,4980.0,4,2023-07-04 22:00:00,1.25,23,0.2,0.6,0.2,0.0,5.5,4.166666666666667,6
374,6,13883.0,2313.8333333333335,214.0,4607.0,4,2023-05-27 11:00:00,1.5,61,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,5.0,6.0,2
375,4,7727.0,1931.75,507.0,3725.0,3,2023-07-22 10:00:00,1.3333333333333333,5,0.25,0.25,0.0,0.5,5.5,5.75,4
376,6,18271.0,3045.1666666666665,735.0,4685.0,4,2023-07-23 17:00:00,1.5,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,5.75,7.5,4
377,4,3600.0,900.0,211.0,1464.0,4,2023-07-01 09:00:00,1.0,26,0.25,0.25,0.0,0.5,5.0,5.285714285714286,7
378,8,13145.0,1643.125,51.0,4919.0,7,2023-07-26 07:00:00,1.1428571428571428,2,0.25,0.25,0.375,0.125,6.333333333333333,3.6666666666666665,3
379,6,14620.0,2436.6666666666665,550.0,4792.0,4,2023-07-25 18:00:00,1.5,2,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,3.0,6.333333333333333,3
380,5,15311.0,3062.2,1555.0,4948.0,3,2023-06-23 16:00:00,1.6666666666666667,34,0.2,0.0,0.2,0.6,5.625,4.5,8
381,3,3078.0,1026.0,69.0,2842.0,3,2023-06-01 03:00:00,1.0,57,0.0,0.6666666666666666,0.3333333333333333,0.0,5.166666666666667,5.428571428571429,6
382,6,21058.0,3509.6666666666665,1638.0,4516.0,3,2023-07-07 17:00:00,2.0,20,0.3333333333333333,0.5,0.0,0.16666666666666666,7.0,5.6,5
383,5,11248.0,2249.6,394.0,4988.0,4,2023-07-19 07:00:00,1.25,9,0.0,0.2,0.2,0.6,5.6,7.6,5
385,4,14357.0,3589.25,1858.0,4993.0,4,2023-07-21 05:00:00,1.0,7,0.0,0.25,0.0,0.75,6.0,5.0,6
386,5,22013.0,4402.6,3665.0,4910.0,4,2023-07-17 20:00:00,1.25,10,0.2,0.0,0.4,0.4,4.333333333333333,7.666666666666667,3
387,4,5697.0,1424.25,187.0,3958.0,3,2023-05-09 20:00:00,1.3333333333333333,79,0.25,0.5,0.0,0.25,5.0,4.666666666666667,3
388,3,7296.0,2432.0,795.0,3432.0,2,2023-07-15 15:00:00,1.5,12,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.166666666666667,6.666666666666667,6
389,6,14860.0,2476.6666666666665,194.0,4234.0,5,2023-07-26 19:00:00,1.2,1,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,5.5,6.75,4
390,4,9314.0,2328.5,1134.0,4339.0,4,2023-07-23 09:00:00,1.0,4,0.25,0.25,0.0,0.5,9.0,4.0,1
391,2,5000.0,2500.0,1400.0,3600.0,2,2023-04-22 10:00:00,1.0,96,0.5,0.0,0.0,0.5,5.333333333333333,7.0,3
392,2,7497.0,3748.5,2618.0,4879.0,2,2023-06-18 12:00:00,1.0,39,0.0,0.5,0.0,0.5,5.0,5.4,5
393,7,22365.0,3195.0,1535.0,4968.0,5,2023-07-23 03:00:00,1.4,5,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1.0,3.0,1
394,4,9007.0,2251.75,524.0,3608.0,4,2023-07-12 10:00:00,1.0,15,0.5,0.25,0.25,0.0,6.0,4.777777777777778,9
395,4,6365.0,1591.25,53.0,3193.0,4,2023-07-08 20:00:00,1.0,19,0.25,0.0,0.5,0.25,5.666666666666667,6.666666666666667,6
396,4,371704.0,92926.0,2425.0,362700.0,4,2023-07-22 04:00:00,1.0,6,0.25,0.0,0.5,0.25,7.4,6.0,5
397,3,5862.0,1954.0,1034.0,2791.0,2,2023-06-24 17:00:00,1.5,33,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.714285714285714,5.428571428571429,7
398,4,12016.0,3004.0,2067.0,4073.0,3,2023-07-02 12:00:00,1.3333333333333333,25,0.0,0.25,0.25,0.5,4.5,4.25,4
399,5,10507.0,2101.4,1549.0,2587.0,4,2023-07-01 05:00:00,1.25,27,0.6,0.0,0.2,0.2,4.5,5.9,10
400,5,17925.0,3585.0,1507.0,4477.0,5,2023-07-26 17:00:00,1.0,1,0.0,0.4,0.2,0.4,6.5,6.166666666666667,6
401,3,8722.0,2907.3333333333335,1167.0,4833.0,3,2023-05-14 00:00:00,1.0,75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.25,3.75,4
402,5,14498.0,2899.6,10.0,4621.0,5,2023-07-09 06:00:00,1.0,19,0.4,0.2,0.4,0.0,6.0,4.4,5
403,3,9454.0,3151.3333333333335,847.0,4724.0,2,2023-04-28 17:00:00,1.5,90,0.0,0.6666666666666666,0.0,0.3333333333333333,7.2,4.4,5
404,2,1607.0,803.5,353.0,1254.0,2,2023-05-16 00:00:00,1.0,73,0.5,0.5,0.0,0.0,5.5,6.166666666666667,6
405,6,12951.0,2158.5,112.0,4654.0,4,2023-07-27 07:00:00,1.5,1,0.0,0.0,0.3333333333333333,0.6666666666666666,5.666666666666667,5.666666666666667,3
406,4,7306.0,1826.5,525.0,3804.0,4,2023-07-01 20:00:00,1.0,26,0.0,0.5,0.5,0.0,6.0,6.0,6
407,5,9619.0,1923.8,246.0,4860.0,5,2023-07-02 07:00:00,1.0,26,0.4,0.0,0.4,0.2,4.6,4.8,10
408,3,10491.0,3497.0,2700.0,4497.0,3,2023-06-25 08:00:00,1.0,32,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.6,6.0,5
409,5,9757.0,1951.4,412.0,3249.0,4,2023-04-09 07:00:00,1.25,110,0.2,0.0,0.4,0.4,5.333333333333333,7.0,6
410,6,21226.0,3537.6666666666665,2559.0,4328.0,4,2023-06-12 19:00:00,1.5,45,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.5,6.5,2
411,1,4074.0,4074.0,4074.0,4074.0,1,2023-07-05 17:00:00,1.0,22,1.0,0.0,0.0,0.0,6.0,4.0,1
412,6,13370.0,2228.3333333333335,679.0,4959.0,3,2023-05-31 15:00:00,2.0,57,0.3333333333333333,0.16666666666666666,0.5,0.0,4.0,6.0,5
413,5,13270.0,2654.0,78.0,4833.0,3,2023-06-09 10:00:00,1.6666666666666667,48,0.2,0.0,0.4,0.4,9.0,7.0,2
414,2,8002.0,4001.0,3549.0,4453.0,2,2023-07-25 15:00:00,1.0,2,0.0,0.5,0.0,0.5,2.6666666666666665,4.666666666666667,3
415,4,7291.0,1822.75,91.0,4330.0,4,2023-05-30 20:00:00,1.0,58,0.25,0.75,0.0,0.0,5.333333333333333,5.666666666666667,3
416,6,17545.0,2924.1666666666665,1194.0,4028.0,5,2023-06-17 20:00:00,1.2,40,0.0,0.3333333333333333,0.0,0.6666666666666666,5.25,6.5,4
418,2,7703.0,3851.5,3249.0,4454.0,2,2023-07-09 14:00:00,1.0,18,0.5,0.0,0.5,0.0,4.0,6.0,4
419,9,20828.0,2314.222222222222,429.0,4434.0,5,2023-07-23 23:00:00,1.8,4,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,6.2,7.0,5
420,8,14652.0,1831.5,268.0,3472.0,5,2023-06-03 18:00:00,1.6,54,0.125,0.375,0.125,0.375,5.0,6.2,5
421,4,9665.0,2416.25,1489.0,4329.0,3,2023-05-22 13:00:00,1.3333333333333333,66,0.5,0.25,0.25,0.0,6.875,3.875,8
422,4,14990.0,3747.5,2690.0,4795.0,2,2023-02-17 01:00:00,2.0,161,0.0,0.0,0.75,0.25,6.4,7.8,5
423,9,20042.0,2226.8888888888887,1247.0,3846.0,5,2023-07-21 04:00:00,1.8,7,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,6.0,8.0,1
424,7,16860.0,2408.5714285714284,460.0,4911.0,5,2023-06-26 11:00:00,1.4,31,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,5.7,6.8,10
425,2,7728.0,3864.0,3115.0,4613.0,2,2023-05-13 22:00:00,1.0,75,0.5,0.5,0.0,0.0,6.8,5.2,5
426,4,11997.0,2999.25,1807.0,4533.0,3,2023-05-30 05:00:00,1.3333333333333333,59,0.25,0.0,0.5,0.25,4.666666666666667,5.0,3
427,2,5750.0,2875.0,2384.0,3366.0,2,2023-06-26 22:00:00,1.0,31,0.5,0.0,0.5,0.0,4.0,4.5,2
428,9,15648.0,1738.6666666666667,210.0,4884.0,5,2023-07-25 21:00:00,1.8,2,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,4.25,3.0,4
429,5,15482.0,3096.4,116.0,4504.0,2,2023-03-30 12:00:00,2.5,119,0.2,0.0,0.4,0.4,6.833333333333333,6.333333333333333,6
430,3,7856.0,2618.6666666666665,1091.0,4690.0,3,2023-04-26 20:00:00,1.0,92,0.0,0.3333333333333333,0.6666666666666666,0.0,3.75,6.0,4
431,3,7209.0,2403.0,441.0,4432.0,2,2023-07-25 17:00:00,1.5,2,0.0,1.0,0.0,0.0,5.428571428571429,5.285714285714286,7
432,6,10258.0,1709.6666666666667,120.0,4751.0,4,2023-07-03 19:00:00,1.5,24,0.3333333333333333,0.0,0.6666666666666666,0.0,6.4,5.8,5
434,3,13171.0,4390.333333333333,4177.0,4497.0,2,2023-07-14 18:00:00,1.5,13,0.6666666666666666,0.3333333333333333,0.0,0.0,5.0,5.8,5
435,6,11883.0,1980.5,594.0,4341.0,5,2023-07-06 22:00:00,1.2,21,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,5.142857142857143,5.857142857142857,7
436,2,6518.0,3259.0,2144.0,4374.0,2,2023-03-28 05:00:00,1.0,122,0.5,0.0,0.5,0.0,5.428571428571429,5.714285714285714,7
437,5,13008.0,2601.6,219.0,4207.0,4,2023-07-15 20:00:00,1.25,12,0.2,0.2,0.0,0.6,4.0,4.833333333333333,6
438,4,9937.0,2484.25,751.0,4661.0,3,2023-07-19 23:00:00,1.3333333333333333,8,0.25,0.5,0.25,0.0,8.0,7.25,4
439,6,14223.0,2370.5,596.0,4721.0,6,2023-07-22 01:00:00,1.0,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,5.166666666666667,3.0,6
440,4,9811.0,2452.75,73.0,4702.0,4,2023-06-24 22:00:00,1.0,33,0.0,0.0,0.25,0.75,5.25,5.5,4
441,7,12524.0,1789.142857142857,429.0,3813.0,4,2023-07-18 19:00:00,1.75,9,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,6.0,4.0,3
442,5,12896.0,2579.2,763.0,4920.0,4,2023-05-31 05:00:00,1.25,58,0.2,0.2,0.4,0.2,7.666666666666667,7.0,3
443,4,9381.0,2345.25,1057.0,3584.0,4,2023-06-20 16:00:00,1.0,37,0.5,0.25,0.25,0.0,7.2,3.8,5
444,9,18321.0,2035.6666666666667,100.0,4510.0,5,2023-07-09 13:00:00,1.8,18,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,8.0,5.75,8
445,4,13350.0,3337.5,2066.0,4670.0,4,2023-05-08 16:00:00,1.0,80,0.25,0.25,0.0,0.5,5.857142857142857,6.0,7
446,7,20267.0,2895.285714285714,586.0,4312.0,3,2023-05-27 09:00:00,2.3333333333333335,61,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,5.833333333333333,4.666666666666667,6
447,3,7104.0,2368.0,968.0,4814.0,3,2023-07-02 15:00:00,1.0,25,0.0,1.0,0.0,0.0,3.8,3.8,5
448,1,4532.0,4532.0,4532.0,4532.0,1,2023-05-15 19:00:00,1.0,73,1.0,0.0,0.0,0.0,8.0,4.0,1
449,5,15633.0,3126.6,983.0,4146.0,4,2023-07-12 16:00:00,1.25,15,0.2,0.4,0.2,0.2,4.666666666666667,5.333333333333333,3
450,8,23065.0,2883.125,1208.0,3996.0,4,2023-07-06 00:00:00,2.0,22,0.25,0.125,0.125,0.5,5.0,6.333333333333333,3
451,1,1574.0,1574.0,1574.0,1574.0,1,2023-04-17 20:00:00,1.0,101,0.0,1.0,0.0,0.0,5.875,5.5,8
452,4,5983.0,1495.75,41.0,3663.0,4,2023-06-22 10:00:00,1.0,35,0.0,0.5,0.25,0.25,6.25,4.0,4
453,4,5573.0,1393.25,287.0,3246.0,3,2023-07-25 11:00:00,1.3333333333333333,2,0.0,0.5,0.25,0.25,4.833333333333333,6.0,6
454,5,12284.0,2456.8,868.0,4152.0,5,2023-06-29 19:00:00,1.0,28,0.6,0.0,0.4,0.0,5.0,6.333333333333333,2
455,4,6815.0,1703.75,750.0,2801.0,2,2023-06-16 18:00:00,2.0,41,0.5,0.25,0.0,0.25,5.0,8.5,2
456,7,16675.0,2382.1428571428573,128.0,4527.0,3,2023-07-22 22:00:00,2.3333333333333335,5,0.0,0.2857142857142857,0.7142857142857143,0.0,5.285714285714286,4.571428571428571,7
457,3,6768.0,2256.0,1022.0,4240.0,3,2023-07-05 08:00:00,1.0,22,0.3333333333333333,0.6666666666666666,0.0,0.0,8.25,5.5,4
458,4,9821.0,2455.25,343.0,4325.0,4,2023-07-08 04:00:00,1.0,20,0.25,0.5,0.25,0.0,7.0,7.4,5
459,6,17888.0,2981.3333333333335,411.0,4940.0,5,2023-07-03 05:00:00,1.2,25,0.0,0.16666666666666666,0.5,0.3333333333333333,4.0,3.5,4
460,3,7753.0,2584.3333333333335,1318.0,4584.0,2,2023-06-27 14:00:00,1.5,30,0.0,0.6666666666666666,0.0,0.3333333333333333,4.0,5.0,4
461,3,10757.0,3585.6666666666665,2787.0,4799.0,2,2023-02-21 07:00:00,1.5,157,0.0,0.6666666666666666,0.0,0.3333333333333333,6.142857142857143,5.875,7
462,6,9203.0,1533.8333333333333,571.0,2374.0,3,2023-05-10 02:00:00,2.0,79,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.8,5.2,5
463,8,19692.0,2461.5,964.0,3665.0,6,2023-07-27 02:00:00,1.3333333333333333,1,0.125,0.375,0.25,0.25,6.857142857142857,6.0,7
464,5,11439.0,2287.8,222.0,4588.0,4,2023-06-02 14:00:00,1.25,55,0.2,0.6,0.2,0.0,6.375,5.25,8
465,7,19422.0,2774.5714285714284,1512.0,4366.0,4,2023-05-19 09:00:00,1.75,69,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.75,6.0,4
466,10,18055.0,1805.5,68.0,4440.0,7,2023-07-11 03:00:00,1.4285714285714286,17,0.1,0.5,0.3,0.1,8.0,7.2,5
467,2,9733.0,4866.5,4805.0,4928.0,2,2023-06-12 10:00:00,1.0,45,0.0,0.0,1.0,0.0,5.875,5.125,8
468,8,18210.0,2276.25,734.0,4276.0,5,2023-05-24 02:00:00,1.6,65,0.375,0.375,0.0,0.25,5.666666666666667,7.666666666666667,6
469,3,6194.0,2064.6666666666665,1339.0,2559.0,3,2023-06-09 02:00:00,1.0,49,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.333333333333333,5.75,3
470,3,7789.0,2596.3333333333335,1399.0,4875.0,3,2023-06-26 18:00:00,1.0,31,0.6666666666666666,0.0,0.3333333333333333,0.0,8.0,5.0,3
471,8,14224.0,1778.0,435.0,3698.0,4,2023-06-29 18:00:00,2.0,28,0.25,0.125,0.5,0.125,4.428571428571429,3.7142857142857144,7
472,2,5493.0,2746.5,570.0,4923.0,1,2023-03-31 22:00:00,2.0,118,0.5,0.5,0.0,0.0,7.4,6.2,5
473,5,17689.0,3537.8,2822.0,4430.0,5,2023-07-19 19:00:00,1.0,8,0.0,0.4,0.2,0.4,6.5,6.25,4
474,7,15022.0,2146.0,423.0,4344.0,4,2023-07-15 03:00:00,1.75,13,0.0,0.7142857142857143,0.2857142857142857,0.0,5.666666666666667,5.833333333333333,6
475,9,22523.0,2502.5555555555557,236.0,4939.0,4,2023-06-25 12:00:00,2.25,32,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,8.0,6.5,4
476,6,17412.0,2902.0,1412.0,4552.0,3,2023-06-29 06:00:00,2.0,29,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,5.833333333333333,6.0,6
477,2,8265.0,4132.5,3856.0,4409.0,2,2023-05-16 21:00:00,1.0,72,0.5,0.5,0.0,0.0,7.2,6.2,5
478,5,11059.0,2211.8,507.0,4336.0,4,2023-06-18 09:00:00,1.25,39,0.0,0.0,1.0,0.0,5.666666666666667,6.0,3
479,2,5294.0,2647.0,2485.0,2809.0,2,2023-06-18 13:00:00,1.0,39,0.5,0.0,0.0,0.5,7.5,8.5,2
480,4,8487.0,2121.75,33.0,4634.0,3,2023-07-03 03:00:00,1.3333333333333333,25,0.0,0.25,0.5,0.25,5.166666666666667,6.0,6
481,3,5516.0,1838.6666666666667,1686.0,1943.0,3,2023-06-26 03:00:00,1.0,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.75,6.0,4
482,2,5837.0,2918.5,870.0,4967.0,2,2023-07-01 13:00:00,1.0,26,0.5,0.5,0.0,0.0,5.25,4.25,4
483,7,22360.0,3194.285714285714,1359.0,4439.0,5,2023-07-07 21:00:00,1.4,20,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,7.0,5.5,4
484,10,21716.0,2171.6,26.0,3945.0,6,2023-07-20 15:00:00,1.6666666666666667,7,0.2,0.4,0.2,0.2,4.333333333333333,7.0,3
485,2,3743.0,1871.5,769.0,2974.0,2,2023-04-19 22:00:00,1.0,99,0.5,0.0,0.0,0.5,7.333333333333333,5.333333333333333,3
486,2,5657.0,2828.5,1612.0,4045.0,2,2023-07-03 18:00:00,1.0,24,0.0,0.5,0.5,0.0,5.666666666666667,6.833333333333333,6
487,3,5674.0,1891.3333333333333,1581.0,2387.0,2,2023-06-10 09:00:00,1.5,47,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,7.666666666666667,6
488,4,11467.0,2866.75,1776.0,4400.0,3,2023-04-17 05:00:00,1.3333333333333333,102,0.25,0.25,0.25,0.25,6.0,5.0,3
489,5,14060.0,2812.0,1303.0,3726.0,4,2023-07-01 10:00:00,1.25,26,0.0,0.6,0.2,0.2,6.0,6.25,8
490,4,8651.0,2162.75,832.0,4421.0,3,2023-07-24 23:00:00,1.3333333333333333,3,0.0,0.5,0.25,0.25,8.0,8.0,1
491,3,9085.0,3028.3333333333335,2009.0,4139.0,2,2023-07-24 16:00:00,1.5,3,1.0,0.0,0.0,0.0,5.0,6.375,8
492,3,5192.0,1730.6666666666667,16.0,2955.0,2,2023-05-26 12:00:00,1.5,62,0.0,0.3333333333333333,0.0,0.6666666666666666,4.75,5.75,4
493,5,6024.0,1204.8,749.0,1865.0,4,2023-07-17 18:00:00,1.25,10,0.2,0.4,0.2,0.2,3.0,6.142857142857143,7
494,5,21022.0,4204.4,3227.0,4897.0,4,2023-06-12 07:00:00,1.25,46,0.4,0.0,0.2,0.4,5.0,6.666666666666667,3
495,4,8772.0,2193.0,599.0,3776.0,3,2023-05-28 00:00:00,1.3333333333333333,61,0.25,0.0,0.25,0.5,6.0,5.0,5
496,4,5458.0,1364.5,89.0,4907.0,4,2023-07-04 18:00:00,1.0,23,0.25,0.75,0.0,0.0,3.5,5.5,2
497,5,14990.0,2998.0,1278.0,4614.0,4,2023-07-19 11:00:00,1.25,8,0.0,0.4,0.2,0.4,4.8,6.8,5
498,6,18333.0,3055.5,1004.0,4035.0,5,2023-05-04 23:00:00,1.2,84,0.0,0.5,0.3333333333333333,0.16666666666666666,6.5,4.5,4
499,5,12058.0,2411.6,714.0,4044.0,3,2023-07-15 07:00:00,1.6666666666666667,13,0.0,0.4,0.4,0.2,5.166666666666667,5.833333333333333,6
500,7,24141.0,3448.714285714286,1145.0,4811.0,3,2023-07-24 01:00:00,2.3333333333333335,4,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,3.6666666666666665,3.6666666666666665,3
501,5,14879.0,2975.8,120.0,4238.0,4,2023-07-22 06:00:00,1.25,6,0.2,0.4,0.2,0.2,4.4,4.4,5
502,2,4006.0,2003.0,724.0,3282.0,2,2023-06-21 17:00:00,1.0,36,0.0,0.5,0.0,0.5,5.0,6.25,4
503,5,8494.0,1698.8,515.0,4813.0,3,2023-04-24 06:00:00,1.6666666666666667,95,0.4,0.4,0.0,0.2,29.5,5.0,2
504,4,4149.0,1037.25,428.0,1995.0,3,2023-05-23 06:00:00,1.3333333333333333,66,0.25,0.0,0.25,0.5,5.2,5.4,5
505,2,4650.0,2325.0,618.0,4032.0,2,2023-06-01 06:00:00,1.0,57,0.0,0.0,1.0,0.0,7.25,6.5,4
506,10,25212.0,2521.2,267.0,4892.0,6,2023-07-16 13:00:00,1.6666666666666667,11,0.4,0.2,0.2,0.2,4.333333333333333,3.142857142857143,6
507,4,9194.0,2298.5,995.0,4339.0,4,2023-06-21 09:00:00,1.0,36,0.0,0.25,0.25,0.5,4.333333333333333,8.0,3
508,5,11555.0,2311.0,1389.0,3425.0,4,2023-07-03 01:00:00,1.25,25,0.2,0.6,0.0,0.2,3.2222222222222223,5.666666666666667,9
509,7,22654.0,3236.285714285714,1083.0,4063.0,5,2023-07-24 19:00:00,1.4,3,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,6.6,6.0,10
510,4,13106.0,3276.5,1618.0,4628.0,2,2023-07-15 17:00:00,2.0,12,0.0,0.25,0.5,0.25,2.3333333333333335,4.666666666666667,3
511,10,27719.0,2771.9,51.0,4868.0,7,2023-07-21 03:00:00,1.4285714285714286,7,0.4,0.1,0.4,0.1,6.0,7.5,4
